STOP_ID,DIRECTION_ID,STOP_NAME,STATION_NAME,MAP_ID,ADA,RED,BLUE,G,BRN,P,Pexp,Y,Pnk,O,Location
30151,E,Central Park (Loop-bound),Central Park,40780,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"(41.853839, -87.714842)"
30194,S,Cermak-Chinatown (95th-bound),Cermak-Chinatown,41000,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.853206, -87.630968)"
30193,N,Cermak-Chinatown (Howard-bound),Cermak-Chinatown,41000,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.853206, -87.630968)"
30242,S,Central (Howard-Loop-bound),Central,41250,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"(42.063987, -87.685617)"
30241,N,Central (Linden-bound),Central,41250,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"(42.063987, -87.685617)"
30083,W,Cicero (54th/Cermak-bound),Cicero,40420,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"(41.85182, -87.745336)"
30082,E,Cicero (Loop-bound),Cicero,40420,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"(41.85182, -87.745336)"
30188,W,Cicero (Forest Pk-bound),Cicero,40970,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.871574, -87.745154)"
30187,E,Cicero (O'Hare-bound),Cicero,40970,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.871574, -87.745154)"
30094,E,Cicero (63rd-bound),Cicero,40480,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.886519, -87.744698)"
30009,W,Cicero (Harlem-bound),Cicero,40480,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.886519, -87.744698)"
30074,E,Clark/Lake (Inner Loop),Clark/Lake,40380,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"(41.885737, -87.630886)"
30075,W,Clark/Lake (Outer Loop),Clark/Lake,40380,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.885737, -87.630886)"
30374,S,Clark/Lake (Forest Pk-bound),Clark/Lake,40380,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.885737, -87.630886)"
30375,N,Clark/Lake (O'Hare-bound),Clark/Lake,40380,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.885737, -87.630886)"
30085,W,Clinton (Forest Pk-bound),Clinton,40430,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.875539, -87.640984)"
30084,E,Clinton (O'Hare-bound),Clinton,40430,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.875539, -87.640984)"
30222,W,Clinton (Harlem-54th/Cermak-bound),Clinton,41160,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"(41.885678, -87.641782)"
30221,E,Clinton (Loop-63rd-bound),Clinton,41160,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"(41.885678, -87.641782)"
30291,E,Conservatory (63rd-bound),Conservatory,41670,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.884904, -87.716523)"
30292,W,Conservatory (Harlem-bound),Conservatory,41670,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.884904, -87.716523)"
30139,E,Cottage Grove (Terminal arrival),Cottage Grove,40720,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.780309, -87.605857)"
30045,S,Cumberland (Forest Pk-bound),Cumberland,40230,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.984246, -87.838028)"
30044,N,Cumberland (O'Hare-bound),Cumberland,40230,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.984246, -87.838028)"
30041,W,Damen (54th/Cermak-bound),Damen,40210,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"(41.854517, -87.675975)"
30040,E,Damen (Loop-bound),Damen,40210,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"(41.854517, -87.675975)"
30116,S,Damen/Milwaukee (Forest Pk-bound),Damen,40590,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.909744, -87.677437)"
30115,N,Damen/Milwaukee (O'Hare-bound),Damen,40590,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.909744, -87.677437)"
30018,N,Damen (Kimball-bound),Damen,40090,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.966286, -87.678639)"
30019,S,Damen (Loop-bound),Damen,40090,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.966286, -87.678639)"
30011,S,Davis (Howard-Loop-bound),Davis,40050,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"(42.04771, -87.683543)"
30010,N,Davis (Linden-bound),Davis,40050,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"(42.04771, -87.683543)"
30134,S,Dempster (Howard-Loop-bound),Dempster,40690,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"(42.041655, -87.681602)"
30133,N,Dempster (Linden-bound),Dempster,40690,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"(42.041655, -87.681602)"
30103,N,Diversey (Kimball-Linden-bound),Diversey,40530,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"(41.932732, -87.653131)"
30104,S,Diversey (Loop-bound),Diversey,40530,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"(41.932732, -87.653131)"
30063,S,Division (Forest Pk-bound),Division,40320,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.903355, -87.666496)"
30076,E,Forest Park (O'Hare-bound),Forest Park,40390,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.874257, -87.817318)"
30077,W,Forest Park (Terminal Arrival),Forest Park,40390,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.874257, -87.817318)"
30102,S,Foster (Howard-Loop-bound),Foster,40520,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"(42.05416, -87.68356)"
30101,N,Foster (Linden-bound),Foster,40520,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"(42.05416, -87.68356)"
30167,N,Francisco (Kimball-bound),Francisco,40870,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.966046, -87.701644)"
30168,S,Francisco (Loop-bound),Francisco,40870,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.966046, -87.701644)"
30234,S,Fullerton (95th-bound),Fullerton,41220,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.925051, -87.652866)"
30233,N,Fullerton (Howard-bound),Fullerton,41220,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.925051, -87.652866)"
30235,N,Fullerton (Kimball-Linden-bound),Fullerton,41220,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"(41.925051, -87.652866)"
30236,S,Fullerton (Loop-bound),Fullerton,41220,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"(41.925051, -87.652866)"
30100,S,Garfield (63rd-bound),Garfield,40510,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.795172, -87.618327)"
30099,N,Garfield (Harlem-bound),Garfield,40510,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.795172, -87.618327)"
30096,S,Grand/Milwaukee (Forest Pk-bound),Grand,40490,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.891189, -87.647578)"
30095,N,Grand/Milwaukee (O'Hare-bound),Grand,40490,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.891189, -87.647578)"
30065,S,Grand/State (95th-bound),Grand,40330,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.891665, -87.628021)"
30064,N,Grand/State (Howard-bound),Grand,40330,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.891665, -87.628021)"
30148,S,Granville (95th-bound),Granville,40760,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.993664, -87.659202)"
30147,N,Granville (Howard-bound),Granville,40760,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.993664, -87.659202)"
30215,N,Halsted (Loop-bound),Halsted,41130,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"(41.84678, -87.648088)"
30216,S,Halsted (Midway-bound),Halsted,41130,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"(41.84678, -87.648088)"
30184,W,Halsted/63rd (Ashland-bound),Halsted,40940,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.778943, -87.644244)"
30183,E,Halsted/63rd (Harlem-bound),Halsted,40940,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.778943, -87.644244)"
30146,S,Harlem (O'Hare Branch) (Forest Pk-bound),Harlem (O'Hare Branch),40750,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.98227, -87.8089)"
30145,N,Harlem (O'Hare Branch) (O'Hare-bound),Harlem (O'Hare Branch),40750,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.98227, -87.8089)"
30004,W,Harlem (Terminal arrival),Harlem/Lake,40020,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.886848, -87.803176)"
30003,E,Harlem (63rd-bound),Harlem/Lake,40020,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.886848, -87.803176)"
30286,S,Harrison (95th-bound),Harrison,41490,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.874039, -87.627479)"
30285,N,Harrison (Howard-bound),Harrison,41490,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.874039, -87.627479)"
30062,N,Division (O'Hare-bound),Division,40320,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.903355, -87.666496)"
30224,S,Garfield (95th-bound),Garfield,41170,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.79542, -87.631157)"
30189,E,Harlem (Forest Pk Branch) (O'Hare-bound),Harlem,40980,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.87349, -87.806961)"
30166,W,H.W. Library (Inner Loop),Harold Washington Library-State/Van Buren,40850,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"(41.876862, -87.628196)"
30176,S,Howard (Terminal arrival),Howard,40900,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"(42.019063, -87.672892)"
30173,N,Howard (Terminal arrival),Howard,40900,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(42.019063, -87.672892)"
30174,S,Howard (95th-Bound),Howard,40900,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(42.019063, -87.672892)"
30158,W,Illinois Medical District (Forest Pk-bound),Illinois Medical District,40810,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.875706, -87.673932)"
30157,E,Illinois Medical District (O'Hare-bound),Illinois Medical District,40810,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.875706, -87.673932)"
30059,S,Indiana (63rd-bound),Indiana,40300,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.821732, -87.621371)"
30058,N,Indiana (Harlem-bound),Indiana,40300,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.821732, -87.621371)"
30108,S,Irving Park (O'Hare Branch) (Forest Pk-bound),Irving Park,40550,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.952925, -87.729229)"
30107,N,Irving Park (O'Hare Branch) (O'Hare-bound),Irving Park,40550,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.952925, -87.729229)"
30281,N,Irving Park (Kimball-bound),Irving Park,41460,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.954521, -87.674868)"
30282,S,Irving Park (Loop-bound),Irving Park,41460,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.954521, -87.674868)"
30015,S,Jackson/Dearborn (Forest Pk-bound),Jackson,40070,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.878183, -87.629296)"
30014,N,Jackson/Dearborn (O'Hare-bound),Jackson,40070,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.878183, -87.629296)"
30110,S,Jackson/State (95th-bound),Jackson,40560,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.878153, -87.627596)"
30109,N,Jackson/State (Howard-bound),Jackson,40560,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.878153, -87.627596)"
30228,S,Jarvis (95th-bound),Jarvis,41190,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(42.015876, -87.669092)"
30227,N,Jarvis (Howard-bound),Jarvis,41190,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(42.015876, -87.669092)"
30248,S,Jefferson Park (Forest Pk-bound),Jefferson Park,41280,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.970634, -87.760892)"
30247,N,Jefferson Park (O'Hare-bound),Jefferson Park,41280,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.970634, -87.760892)"
30219,N,Kedzie (Loop-bound),Kedzie,41150,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"(41.804236, -87.704406)"
30220,S,Kedzie (Midway-bound),Kedzie,41150,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"(41.804236, -87.704406)"
30202,W,Kedzie (54th/Cermak-bound),Kedzie,41040,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"(41.853964, -87.705408)"
30201,E,Kedzie (Loop-bound),Kedzie,41040,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"(41.853964, -87.705408)"
30225,N,Kedzie (Kimball-bound),Kedzie,41180,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.965996, -87.708821)"
